open_timestamp_utc,close_timestamp_utc,open,high,low,close,volume
1525651200,1526255999,0.80000000,0.80000000,0.00101000,0.07062000,63442.09000000
1526256000,1526860799,0.07046000,0.08876000,0.06500000,0.07547000,57601.70500000
1526860800,1527465599,0.07547000,0.07573000,0.06573000,0.06715000,20390.87400000
1527465600,1528070399,0.06675000,0.07353000,0.06258000,0.06576000,41393.03800000
1528070400,1528675199,0.06559000,0.06666000,0.06184000,0.06315000,12726.57300000
1528675200,1529279999,0.06247000,0.06998000,0.06083000,0.06772000,19100.48800000
1529280000,1529884799,0.06735000,0.06997000,0.06393000,0.06701000,13782.77700000
1529884800,1530489599,0.06778000,0.08123000,0.06558000,0.07728000,46584.43800000
1530489600,1531094399,0.07728000,0.08312000,0.06769000,0.07028000,31155.74700000
1531094400,1531699199,0.07026000,0.07403000,0.06062000,0.06392000,41685.28800000
1531699200,1532303999,0.06378000,0.10000000,0.06008000,0.07806000,76766.16300000
1532304000,1532908799,0.07861000,0.08398000,0.05730000,0.06526000,84969.83000000
1532908800,1533513599,0.06522000,0.07499000,0.06497000,0.06982000,20319.62300000
1533513600,1534118399,0.06986000,0.07301000,0.06200000,0.06581000,29549.48400000
1534118400,1534723199,0.06604000,0.06990000,0.05220000,0.06247000,40088.31900000
1534723200,1535327999,0.06192000,0.07122000,0.06184000,0.07044000,24406.42200000
1535328000,1535932799,0.07096000,0.07300000,0.06793000,0.06855000,18500.43500000
1535932800,1536537599,0.06886000,0.07600000,0.06849000,0.07408000,73124.74200000
1536537600,1537142399,0.07408000,0.07853000,0.05783000,0.06129000,48869.68200000
1537142400,1537747199,0.06099000,0.06372000,0.05487000,0.05550000,43172.79000000
1537747200,1538351999,0.05539000,0.06640000,0.05470000,0.05788000,42614.13800000
1538352000,1538956799,0.05760000,0.06031000,0.05500000,0.05679000,42636.06800000
1538956800,1539561599,0.05663000,0.06827000,0.05647000,0.06195000,50438.16000000
1539561600,1540166399,0.06189000,0.06545000,0.05794000,0.06406000,28457.95700000
1540166400,1540771199,0.06417000,0.07468000,0.06356000,0.07268000,54678.86400000
1540771200,1541375999,0.07292000,0.07789000,0.06901000,0.07019000,24718.70500000
1541376000,1541980799,0.07037000,0.07129000,0.06504000,0.06535000,19442.18200000
1541980800,1542585599,0.06561000,0.06611000,0.06000000,0.06251000,17494.70600000
1542585600,1543190399,0.06249000,0.08573000,0.05770000,0.06834000,68674.40100000
1543190400,1543795199,0.06821000,0.07538000,0.06742000,0.07242000,19998.76800000
1543795200,1544399999,0.07203000,0.08044000,0.06555000,0.06776000,41431.46600000
1544400000,1545004799,0.06778000,0.07863000,0.06415000,0.06613000,40942.16200000
1545004800,1545609599,0.06599000,0.07586000,0.05984000,0.06471000,66512.96400000
1545609600,1546214399,0.06471000,0.07236000,0.05730000,0.05915000,43479.81800000
1546214400,1546819199,0.05863000,0.06400000,0.05561000,0.06057000,39664.91300000
1546819200,1547423999,0.06057000,0.07602000,0.06023000,0.07020000,40621.35700000
1547424000,1548028799,0.07024000,0.16499000,0.05919000,0.15308000,399774.28500000
1548028800,1548633599,0.15300000,0.15309000,0.10959000,0.11513000,107920.69700000
1548633600,1549238399,0.11529000,0.14762000,0.10323000,0.13457000,126937.29500000
1549238400,1549843199,0.13432000,0.13944000,0.10790000,0.10825000,41731.63800000
1549843200,1550447999,0.10818000,0.12239000,0.10135000,0.10278000,22327.15500000
1550448000,1551052799,0.10270000,0.10833000,0.08568000,0.09458000,26107.39400000
1551052800,1551657599,0.09458000,0.10276000,0.09043000,0.09742000,23110.22600000
1551657600,1552262399,0.09784000,0.10090000,0.08930000,0.10021000,37556.10500000
1552262400,1552867199,0.10019000,0.11523000,0.10013000,0.10617000,52914.31100000
1552867200,1553471999,0.10625000,0.11136000,0.10352000,0.10558000,22590.23500000
1553472000,1554076799,0.10560000,0.12199000,0.10161000,0.10949000,29143.50900000
1554076800,1554681599,0.10914000,0.15451000,0.10533000,0.12708000,87651.15800000
1554681600,1555286399,0.12694000,0.14089000,0.10534000,0.12003000,64768.31400000
1555286400,1555891199,0.12055000,0.13254000,0.11279000,0.12332000,48666.21800000
1555891200,1556495999,0.12327000,0.14586000,0.12300000,0.13649000,40561.09300000
1556496000,1557100799,0.13668000,0.13713000,0.12011000,0.12432000,20322.56400000
1557100800,1557705599,0.12415000,0.12582000,0.08000000,0.10774000,19220.33400000
1557705600,1558310399,0.10774000,0.10774000,0.08290000,0.08731000,27873.55300000
1558310400,1558915199,0.08703000,0.09017000,0.07584000,0.07780000,31196.40600000
1558915200,1559519999,0.07459000,0.07834000,0.07382000,0.07522000,12240.47300000
1559520000,1560124799,0.07321000,0.07828000,0.07042000,0.07151000,17412.20900000
1560124800,1560729599,0.07698000,0.08054000,0.07043000,0.07142000,10134.48900000
1560729600,1561334399,0.06941000,0.07049000,0.06710000,0.06739000,7783.62500000
1561334400,1561939199,0.05901000,0.06057000,0.04872000,0.05250000,15734.56600000
1561939200,1562543999,0.05360000,0.05452000,0.04708000,0.05000000,25003.47600000
1562544000,1563148799,0.04861000,0.05776000,0.04615000,0.05322000,45354.75300000
1563148800,1563753599,0.05864000,0.06162000,0.05142000,0.05231000,43161.22000000
1563753600,1564358399,0.05612000,0.05748000,0.05200000,0.05287000,13519.00400000
1564358400,1564963199,0.05296000,0.05658000,0.04822000,0.04915000,11304.37000000
1564963200,1565567999,0.04893000,0.05798000,0.04778000,0.05121000,21698.70900000
1565568000,1566172799,0.05121000,0.05527000,0.05008000,0.05157000,5867.74500000
1566172800,1566777599,0.04967000,0.05664000,0.04832000,0.05228000,22321.02000000
1566777600,1567382399,0.05154000,0.05176000,0.04712000,0.04821000,20033.15600000
1567382400,1567987199,0.04691000,0.05748000,0.04532000,0.04930000,27524.74900000
1567987200,1568591999,0.05988000,0.06062000,0.05584000,0.05809000,5619.49600000
1568592000,1569196799,0.05516000,0.06131000,0.05006000,0.05104000,19630.22200000
1569196800,1569801599,0.04965000,0.05843000,0.04399000,0.05185000,30982.65000000
1569801600,1570406399,0.04819000,0.04821000,0.04512000,0.04628000,4334.21200000
1570406400,1571011199,0.04676000,0.04788000,0.04391000,0.04468000,9259.78000000
1571011200,1571615999,0.04527000,0.04661000,0.04399000,0.04646000,5305.27300000
1571616000,1572220799,0.04677000,0.04802000,0.04526000,0.04621000,8953.31200000
1572220800,1572825599,0.04556000,0.05591000,0.04556000,0.04931000,23664.67100000
1572825600,1573430399,0.05633000,0.07259000,0.05625000,0.05986000,38925.78800000
1573430400,1574035199,0.06426000,0.06585000,0.06087000,0.06209000,5057.51900000
1574035200,1574639999,0.06338000,0.07300000,0.05708000,0.06765000,24582.23500000
